Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,04-Jun-2025,31-Jul-2025,56141.40,56205.40,55880.00,56157.00,56157.80,56157.00,1837.00,36046.16,161560.00,8120.00,55676.85
BANKNIFTY,04-Jun-2025,28-Aug-2025,56328.00,56498.80,56151.00,56384.80,56376.00,56384.80,558.00,10997.09,26740.00,2345.00,55676.85
BANKNIFTY,05-Jun-2025,26-Jun-2025,56010.40,56219.00,55851.00,56044.40,56043.40,56044.40,33324.00,560172.86,1953720.00,-11880.00,55760.85
BANKNIFTY,05-Jun-2025,31-Jul-2025,56213.40,56376.40,56021.20,56211.20,56235.00,56211.20,1997.00,39282.48,171675.00,10115.00,55760.85
BANKNIFTY,05-Jun-2025,28-Aug-2025,56384.80,56592.80,56265.20,56440.40,56439.80,56440.40,719.00,14199.74,33740.00,7000.00,55760.85
BANKNIFTY,06-Jun-2025,26-Jun-2025,55999.80,56832.80,55780.00,56770.40,56795.00,56770.40,114560.00,1938190.57,2094960.00,141240.00,56578.40
BANKNIFTY,06-Jun-2025,31-Jul-2025,56107.80,56973.00,55970.80,56918.40,56945.00,56918.40,7081.00,140315.06,203420.00,31745.00,56578.40
BANKNIFTY,06-Jun-2025,28-Aug-2025,56439.80,57185.00,56193.00,57146.20,57178.00,57146.20,2344.00,46603.75,56245.00,22505.00,56578.40
BANKNIFTY,09-Jun-2025,26-Jun-2025,57150.00,57165.20,56905.40,56999.20,56990.00,56999.20,31846.00,544973.62,2073150.00,-21810.00,56839.60
BANKNIFTY,09-Jun-2025,31-Jul-2025,57250.00,57298.80,57075.00,57169.40,57170.80,57169.40,3439.00,68856.76,222600.00,19180.00,56839.60
BANKNIFTY,09-Jun-2025,28-Aug-2025,57400.00,57509.80,57250.00,57393.20,57400.00,57393.20,918.00,18448.52,64785.00,8540.00,56839.60
BANKNIFTY,10-Jun-2025,26-Jun-2025,57026.20,57099.00,56721.00,56764.60,56735.00,56764.60,25761.00,439241.85,2029680.00,-43470.00,56629.10
BANKNIFTY,10-Jun-2025,31-Jul-2025,57159.20,57254.80,56900.60,56945.60,56900.60,56945.60,2291.00,45710.65,227570.00,4970.00,56629.10
BANKNIFTY,10-Jun-2025,28-Aug-2025,57400.00,57405.80,57162.00,57190.60,57165.00,57190.60,745.00,14928.14,67585.00,2800.00,56629.10
BANKNIFTY,11-Jun-2025,26-Jun-2025,56755.00,56938.00,56570.40,56648.60,56625.00,56648.60,30927.00,526418.39,1999890.00,-29790.00,56459.75
BANKNIFTY,11-Jun-2025,31-Jul-2025,56900.00,57091.40,56774.40,56840.60,56837.00,56840.60,2477.00,49341.17,233695.00,6125.00,56459.75
BANKNIFTY,11-Jun-2025,28-Aug-2025,57150.80,57320.00,57028.00,57095.00,57080.00,57095.00,823.00,16467.95,69020.00,1435.00,56459.75
BANKNIFTY,12-Jun-2025,26-Jun-2025,56635.00,56742.60,56200.00,56269.60,56208.80,56269.60,40249.00,681140.70,1946940.00,-52950.00,56082.55
BANKNIFTY,12-Jun-2025,31-Jul-2025,56791.20,56900.00,56400.00,56463.60,56414.20,56463.60,4688.00,92886.29,272055.00,38360.00,56082.55
BANKNIFTY,12-Jun-2025,28-Aug-2025,57052.60,57131.20,56650.40,56706.20,56670.00,56706.20,1008.00,20057.81,68740.00,-280.00,56082.55
BANKNIFTY,13-Jun-2025,26-Jun-2025,55555.60,55800.00,55350.60,55614.40,55655.80,55614.40,39580.00,660449.56,1955910.00,8970.00,55527.35
BANKNIFTY,13-Jun-2025,31-Jul-2025,55700.00,55988.80,55613.20,55813.60,55850.00,55813.60,5155.00,100725.56,312900.00,40845.00,55527.35
BANKNIFTY,13-Jun-2025,28-Aug-2025,55955.00,56269.40,55500.00,56054.80,56116.60,56054.80,1564.00,30698.05,73850.00,5110.00,55527.35
BANKNIFTY,16-Jun-2025,26-Jun-2025,55550.00,56165.00,55505.00,56112.40,56164.80,56112.40,37155.00,622600.24,1888980.00,-66930.00,55944.90
BANKNIFTY,16-Jun-2025,31-Jul-2025,55750.20,56335.80,55534.60,56287.20,56334.80,56287.20,3443.00,67529.24,323715.00,10815.00,55944.90
BANKNIFTY,16-Jun-2025,28-Aug-2025,55808.80,56549.80,55808.80,56500.80,56530.20,56500.80,1091.00,21478.64,82775.00,8925.00,55944.90
BANKNIFTY,17-Jun-2025,26-Jun-2025,56110.00,56599.60,55735.00,55780.80,55765.00,55780.80,23485.00,393842.57,1871220.00,-17760.00,55714.15
