Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,51400.00,7.10,7.10,4.35,5.35,4.90,5.35,630.00,11334.90,1.20,7350.00,-2975.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,54800.00,85.00,85.00,25.40,27.60,27.70,27.60,19466.00,373587.60,229.72,115150.00,41650.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,50900.00,6.95,6.95,3.90,4.30,4.00,4.30,417.00,7429.62,0.76,5915.00,-350.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,61400.00,-,-,-,5776.10,-,4352.55,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,54200.00,44.85,44.85,14.95,16.75,18.25,16.75,8418.00,159746.10,56.64,40565.00,-9730.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,54500.00,60.00,66.00,18.90,20.90,21.30,20.90,57344.00,1094342.39,505.59,447720.00,6090.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,58500.00,2134.90,2161.30,1537.25,1558.40,1559.70,1558.40,352.00,7418.57,211.37,31990.00,-735.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,51700.00,8.90,8.90,2.65,5.50,5.05,5.50,377.00,6822.56,0.74,7875.00,735.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,60900.00,-,-,-,4055.55,4055.55,3859.80,-,-,-,70.00,-,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,54000.00,27.00,34.40,13.05,14.35,14.95,14.35,73182.00,1383559.94,420.14,754005.00,159565.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,49500.00,5.85,5.85,3.10,3.65,3.15,3.65,1324.00,22940.15,1.85,43820.00,-350.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,53600.00,18.30,18.30,9.80,10.95,10.95,10.95,8407.00,157751.90,36.58,33985.00,2100.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,61800.00,-,-,-,6098.90,-,4749.20,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,57000.00,720.00,843.20,420.10,437.20,430.80,437.20,165655.00,3335158.25,30341.00,1024240.00,40355.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,59200.00,-,-,-,1787.55,1787.55,2255.40,-,-,-,770.00,-,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,64500.00,7670.00,7670.00,7462.75,7501.00,7499.00,7501.00,14.00,352.92,36.87,5950.00,175.00,56952.75
BANKNIFTY,21-Jul-2025,31-Jul-2025,PE,56100.00,288.15,332.55,128.15,136.45,133.15,136.45,32064.00,631896.19,2319.55,124040.00,8820.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54200.00,-,-,-,1234.35,-,328.90,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54100.00,-,-,-,1199.35,-,310.65,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57100.00,1110.00,1149.95,754.90,763.55,759.70,763.55,443.00,8984.52,131.17,10045.00,4550.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57300.00,1215.30,1220.00,853.20,864.90,857.00,864.90,154.00,3138.96,50.49,10990.00,1750.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51600.00,-,-,-,532.35,-,57.00,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55100.00,-,-,-,1013.80,1013.80,533.60,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60400.00,-,-,-,4727.20,-,3450.30,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56100.00,606.00,649.60,398.30,409.25,408.20,409.25,425.00,8415.85,70.97,9170.00,4410.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58800.00,-,-,-,3588.75,-,2261.25,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,50700.00,50.20,50.20,50.20,50.20,50.20,26.90,1.00,17.76,0.02,35.00,35.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53700.00,-,-,-,1066.05,-,245.35,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58300.00,-,-,-,1608.35,1608.35,1939.25,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,63000.00,-,-,-,6830.95,-,5743.90,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51800.00,-,-,-,572.20,-,66.65,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59100.00,-,-,-,3790.65,-,2466.55,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52600.00,-,-,-,756.00,-,119.90,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,49500.00,23.15,23.15,16.60,17.65,17.00,17.65,108.00,1871.76,0.66,3675.00,910.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54600.00,-,-,-,650.10,650.10,410.10,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58000.00,1615.00,1750.00,1267.30,1283.20,1277.35,1283.20,875.00,18190.49,427.99,68425.00,5495.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61800.00,-,-,-,5824.90,-,4644.55,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,64500.00,-,-,-,8152.75,-,7176.50,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53300.00,-,-,-,943.30,-,191.35,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52800.00,-,-,-,806.95,-,137.65,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56700.00,884.85,912.45,589.70,598.40,599.05,598.40,1239.00,24881.97,294.01,16485.00,8855.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55700.00,-,-,-,1842.20,-,709.50,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57700.00,1269.50,1270.70,1079.15,1093.50,1080.45,1093.50,155.00,3193.93,63.71,3780.00,-700.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,50900.00,-,-,-,83.50,83.50,32.00,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61600.00,-,-,-,5662.55,-,4467.15,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51700.00,-,-,-,530.35,530.35,61.65,-,-,-,70.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52000.00,48.00,51.85,32.10,34.15,32.50,34.15,3210.00,58462.99,40.99,124845.00,31220.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,64000.00,-,-,-,7705.35,-,6693.85,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52300.00,-,-,-,77.45,77.45,96.85,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59700.00,-,-,-,4210.10,-,2905.20,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56900.00,1010.20,1017.15,668.00,682.85,668.00,682.85,817.00,16479.36,208.81,13720.00,7105.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,65000.00,-,-,-,8606.05,-,7662.85,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54400.00,-,-,-,1306.40,-,367.80,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61200.00,-,-,-,4530.00,4530.00,4118.65,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55300.00,-,-,-,1249.50,1249.50,586.50,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,63500.00,-,-,-,7264.50,-,6215.90,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54700.00,-,-,-,1419.60,-,432.60,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,62500.00,-,-,-,6405.45,-,5279.30,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61000.00,-,-,-,5185.65,-,3947.75,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58600.00,-,-,-,2175.95,2175.95,2129.35,-,-,-,805.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51100.00,-,-,-,441.85,-,37.95,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53600.00,-,-,-,1034.35,-,230.85,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56800.00,958.75,962.30,626.20,636.85,632.25,636.85,1414.00,28457.73,347.41,14595.00,7420.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51500.00,46.05,46.05,27.35,30.65,31.75,30.65,127.00,2290.46,1.28,5355.00,-1155.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58900.00,-,-,-,3655.45,-,2328.70,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54500.00,266.55,266.55,132.00,136.60,132.45,136.60,4878.00,93321.75,273.90,160370.00,4130.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57900.00,1401.35,1401.35,1204.80,1257.00,1257.00,1700.75,74.00,1533.98,34.37,3395.00,-1575.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55400.00,370.00,400.00,235.20,247.60,246.35,247.60,332.00,6470.24,32.76,3115.00,1645.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51300.00,-,-,-,44.40,44.40,44.75,-,-,-,525.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51200.00,-,-,-,39.00,39.00,41.25,-,-,-,245.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57800.00,1270.70,1270.70,1142.25,1150.00,1143.60,1150.00,125.00,2581.35,52.60,10010.00,-175.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53500.00,133.00,133.00,67.05,70.70,70.45,70.70,3920.00,73515.81,113.81,128380.00,2660.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59500.00,2900.00,2900.00,2460.00,2550.00,2550.00,2753.55,10.00,217.35,9.10,420.00,280.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58100.00,1537.70,1537.70,1328.95,1339.50,1332.65,1339.50,58.00,1208.99,29.56,2625.00,-945.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61100.00,-,-,-,5264.05,-,4032.90,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55600.00,490.00,490.00,284.00,294.50,284.55,294.50,247.00,4836.43,29.81,3640.00,2800.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54000.00,167.05,198.75,91.10,95.50,93.00,95.50,7927.00,150139.27,318.97,241710.00,-4410.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,62000.00,5122.05,5122.05,4665.45,4900.00,4900.00,4823.80,37.00,865.98,63.08,5880.00,1155.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52400.00,-,-,-,705.00,-,104.10,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,62400.00,-,-,-,6321.40,-,5187.40,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56400.00,680.00,775.00,486.95,499.00,520.55,499.00,667.00,13306.27,139.69,10885.00,3850.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,49000.00,20.00,21.00,14.20,15.45,15.25,15.45,579.00,9933.03,3.18,34580.00,-7035.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56500.00,840.15,840.20,522.50,532.60,527.60,532.60,8543.00,170794.45,1856.62,181020.00,51030.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57400.00,1190.00,1190.00,903.85,908.80,910.10,908.80,234.00,4780.88,79.82,13125.00,2625.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56600.00,846.50,854.90,554.05,560.00,564.15,560.00,1087.00,21774.70,241.23,17850.00,5705.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54900.00,-,-,-,1498.55,-,480.25,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61900.00,-,-,-,5906.70,-,4733.95,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51400.00,-,-,-,494.65,-,48.60,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,48000.00,12.10,18.90,10.05,12.15,12.40,12.15,292.00,4906.87,1.27,17990.00,3570.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52200.00,-,-,-,658.50,-,90.05,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59900.00,-,-,-,2511.60,2511.60,3055.45,-,-,-,140.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58200.00,1809.55,1809.55,1408.50,1424.90,1428.00,1424.90,13.00,271.97,7.16,1225.00,35.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60800.00,-,-,-,5030.30,-,3779.30,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,50000.00,25.00,30.00,17.85,20.25,20.50,20.25,1380.00,24160.16,10.16,46935.00,-3430.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60500.00,-,-,-,4802.85,-,3531.50,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61400.00,-,-,-,5501.85,-,4291.80,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56200.00,623.40,688.00,428.10,436.10,434.75,436.10,484.00,9605.10,84.82,11515.00,4305.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53200.00,-,-,-,233.55,233.55,179.45,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55900.00,-,-,-,1935.10,-,777.30,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56000.00,652.85,652.85,373.55,382.75,375.00,382.75,12886.00,254565.60,2000.00,260470.00,60165.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55200.00,-,-,-,1622.15,-,558.30,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51000.00,30.05,36.95,24.95,26.90,26.70,26.90,3018.00,53901.45,30.15,90580.00,-10185.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61300.00,-,-,-,5422.15,-,4204.95,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58400.00,-,-,-,3327.95,-,2001.55,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,62200.00,-,-,-,6154.40,-,5004.80,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57200.00,1113.00,1180.00,801.00,812.70,807.40,812.70,395.00,8032.36,124.46,11025.00,2205.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61700.00,-,-,-,5743.50,-,4555.60,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59300.00,-,-,-,3928.20,-,2608.20,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,62300.00,-,-,-,6237.70,-,5095.90,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60900.00,-,-,-,5107.75,-,3863.20,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60200.00,-,-,-,4577.40,-,3290.05,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52100.00,-,-,-,636.10,-,83.65,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,62100.00,-,-,-,6071.45,-,4914.05,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60100.00,-,-,-,4503.25,-,3211.10,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55500.00,407.30,443.40,260.70,268.25,264.45,268.25,4732.00,92451.85,532.75,142940.00,13475.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52700.00,-,-,-,226.20,226.20,128.50,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57000.00,888.25,1080.65,704.45,716.85,715.00,716.85,27351.00,553310.82,7658.37,558705.00,371770.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58700.00,-,-,-,3522.65,-,2194.80,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57600.00,1193.75,1209.85,1018.90,1023.20,1021.70,1023.20,73.00,1498.80,27.12,4060.00,490.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54300.00,-,-,-,327.25,327.25,347.95,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53100.00,-,-,-,294.45,294.45,168.15,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60000.00,3400.00,3465.00,2891.40,2908.60,2920.20,2908.60,137.00,3019.90,142.90,10080.00,1750.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59400.00,-,-,-,3997.85,-,2680.45,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,54800.00,-,-,-,1458.75,-,455.95,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,56300.00,650.00,726.30,455.70,463.80,460.65,463.80,681.00,13548.69,129.59,11340.00,4725.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,48500.00,17.80,17.80,12.80,12.90,12.80,12.90,38.00,645.24,0.19,1400.00,-420.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59600.00,-,-,-,4138.80,-,2830.10,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55000.00,359.40,359.45,186.75,193.35,188.00,193.35,11680.00,225744.28,904.28,294665.00,49455.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53000.00,89.95,95.00,50.25,54.90,50.25,54.90,9113.00,169243.10,196.95,187950.00,18305.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,51900.00,-,-,-,592.95,-,71.95,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,55800.00,486.10,534.40,312.75,334.10,312.75,334.10,563.00,11071.92,76.53,8400.00,3325.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52500.00,60.05,60.05,38.00,40.85,39.10,40.85,2390.00,43956.46,40.21,77000.00,13440.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53900.00,-,-,-,1131.35,-,276.50,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60300.00,-,-,-,4652.05,-,3369.80,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59200.00,-,-,-,2740.00,2740.00,2536.90,-,-,-,280.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,50600.00,-,-,-,27.95,27.95,24.60,-,-,-,35.00,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,50500.00,23.00,27.95,22.25,23.20,23.80,23.20,96.00,1697.61,0.81,4060.00,420.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59000.00,2400.00,2548.00,2000.00,2015.90,2011.90,2015.90,364.00,7795.02,278.42,14875.00,140.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,57500.00,1341.60,1390.35,960.00,973.90,974.55,973.90,1794.00,36764.10,659.85,65905.00,3255.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60600.00,-,-,-,4879.00,-,3613.45,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53400.00,-,-,-,973.00,-,203.85,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,52900.00,-,-,-,833.40,-,147.25,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,59800.00,-,-,-,4281.95,-,2978.85,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,53800.00,-,-,-,1098.35,-,260.60,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,58500.00,2000.00,2000.05,1614.60,1627.00,1625.00,1627.00,86.00,1812.88,52.03,5005.00,525.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,50800.00,-,-,-,393.45,-,29.35,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,60700.00,-,-,-,4953.30,-,3696.00,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,PE,61500.00,-,-,-,5582.00,-,4379.25,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,56100.00,-,-,-,1336.75,-,1160.95,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,53000.00,171.05,185.00,125.00,130.45,128.40,130.45,742.00,13801.59,37.49,21000.00,13405.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,61700.00,-,-,-,4491.15,-,4583.40,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,58700.00,-,-,-,2540.75,-,2445.85,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,62300.00,-,-,-,4941.10,-,5076.80,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,52400.00,-,-,-,391.50,-,258.35,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,56500.00,900.00,979.50,715.00,723.35,718.55,723.35,215.00,4312.74,61.11,11585.00,140.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,58500.00,-,-,-,2167.60,2167.60,2326.80,-,-,-,665.00,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,55000.00,465.00,485.80,341.65,347.25,349.70,347.25,804.00,15587.74,110.74,66430.00,1190.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,58900.00,-,-,-,2652.80,-,2568.10,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,54000.00,270.05,301.35,206.20,209.25,208.00,209.25,880.00,16703.09,71.09,107715.00,2345.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,60400.00,-,-,-,3577.05,-,3581.90,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,56000.00,783.00,798.30,563.60,577.80,570.00,577.80,533.00,10569.98,123.18,28000.00,3605.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,59100.00,-,-,-,2767.55,-,2693.55,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,57100.00,-,-,-,1743.95,-,1587.10,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,40500.00,-,-,-,145.70,-,-,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,53700.00,-,-,-,632.75,-,469.45,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,48000.00,38.00,39.00,30.55,31.00,31.15,31.00,97.00,1630.74,1.14,73280.00,385.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,55300.00,-,-,-,1060.55,-,880.60,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,54500.00,-,-,-,829.10,-,654.05,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,59400.00,-,-,-,2944.70,-,2887.55,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,55200.00,-,-,-,1029.00,-,849.20,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,53200.00,-,-,-,529.60,-,376.75,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,61400.00,-,-,-,4269.85,-,4343.65,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,46500.00,25.00,25.00,20.10,24.00,24.00,4.95,8.00,130.26,0.06,840.00,70.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,60800.00,-,-,-,3847.25,-,3881.75,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,61200.00,-,-,-,4126.75,-,4186.65,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,56800.00,1039.00,1039.00,885.00,885.00,885.00,1450.25,3.00,60.68,1.04,105.00,35.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,53600.00,-,-,-,611.00,-,449.65,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,60700.00,-,-,-,3778.80,-,3806.40,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,60900.00,-,-,-,3916.25,-,3957.75,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,52800.00,-,-,-,456.60,-,313.20,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,60100.00,-,-,-,3380.75,-,3366.20,-,-,-,-,-,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,PE,51000.00,78.05,85.60,62.25,64.75,65.00,64.75,312.00,5576.90,7.70,68820.00,-1060.00,56952.75
