Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,50500.00,6690.00,6690.00,6690.00,6690.00,6690.00,6876.25,1.00,20.02,2.34,385.00,35.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,58300.00,350.15,350.15,284.70,320.95,315.00,320.95,427.00,8760.40,47.46,11760.00,2835.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,48500.00,8575.00,8575.00,8575.00,8575.00,8575.00,8851.05,2.00,39.95,6.00,70.00,70.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,56600.00,1128.80,1156.65,1028.00,1112.25,1112.25,1112.25,117.00,2362.87,45.10,8085.00,245.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,56300.00,1307.65,1345.00,1237.20,1339.05,1339.05,1930.75,61.00,1229.34,27.33,4795.00,-770.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,49500.00,-,-,-,7085.30,-,7860.60,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,54800.00,-,-,-,3101.80,-,2978.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,55800.00,-,-,-,1800.00,1800.00,2252.90,-,-,-,2415.00,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,55100.00,2326.70,2326.70,2326.70,2326.70,2326.70,2750.25,1.00,20.10,0.81,210.00,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,58000.00,444.35,453.80,367.80,412.20,406.10,412.20,13867.00,283463.07,1962.97,494165.00,-79800.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,51700.00,-,-,-,5244.35,-,5713.40,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,52500.00,4720.00,4770.00,4640.00,4750.00,4750.00,4959.05,25.00,500.66,41.28,1295.00,805.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,52700.00,-,-,-,4489.85,-,4774.25,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,63500.00,13.95,16.85,13.30,13.70,13.50,13.70,88.00,1956.26,0.46,9450.00,1085.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,54700.00,-,-,-,3161.05,-,3056.25,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,48000.00,9200.00,9227.35,9053.25,9197.95,9167.65,9197.95,94.00,1880.90,301.70,7945.00,3255.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,55000.00,2384.20,2450.00,2255.05,2393.20,2381.00,2393.20,273.00,5481.00,225.75,73115.00,2520.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,51100.00,-,-,-,5724.35,-,6291.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,65000.00,12.05,12.75,10.00,10.50,10.40,10.50,789.00,17952.86,3.11,36960.00,15540.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,60600.00,-,-,-,817.05,-,323.15,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,51900.00,-,-,-,5088.55,-,5522.80,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,53500.00,3800.00,3800.00,3680.00,3780.00,3780.00,4055.20,13.00,260.45,17.02,1225.00,455.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,54100.00,-,-,-,3530.95,-,3541.85,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,62200.00,-,-,-,518.60,-,132.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,59300.00,-,-,-,1144.95,-,607.10,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,59500.00,119.25,121.75,96.00,102.25,102.50,102.25,2549.00,53175.42,92.50,116655.00,21490.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,59700.00,-,-,-,1033.40,-,506.85,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,64500.00,12.50,13.55,10.50,11.00,11.05,11.00,291.00,6570.53,1.20,31710.00,1960.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,60200.00,68.75,68.75,55.90,59.00,59.00,59.00,7.00,147.64,0.15,2065.00,35.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,60300.00,-,-,-,203.05,203.05,376.55,-,-,-,35.00,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,53600.00,-,-,-,3857.80,-,3967.90,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,50700.00,-,-,-,6054.20,-,6680.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,58400.00,329.65,329.65,258.10,293.10,303.90,293.10,270.00,5545.89,27.09,7735.00,-2100.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,54300.00,-,-,-,3404.95,-,3376.70,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,57300.00,832.45,832.45,640.00,709.65,702.00,709.65,1542.00,31301.98,377.17,22575.00,1400.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,57800.00,497.75,511.25,436.85,485.45,475.90,485.45,291.00,5935.16,48.23,12355.00,-2975.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,60400.00,-,-,-,199.05,199.05,358.00,-,-,-,1295.00,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,57400.00,732.20,732.20,592.55,655.95,647.05,655.95,494.00,10036.09,111.63,19950.00,-2310.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,50600.00,-,-,-,6137.85,-,6778.40,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,61600.00,-,-,-,616.95,-,188.00,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,61700.00,100.55,100.55,20.00,29.90,20.35,29.90,12.00,259.29,0.15,210.00,210.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,51500.00,5749.60,5765.00,5624.65,5759.80,5755.00,5759.80,9.00,180.27,18.04,1260.00,315.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,54600.00,-,-,-,3221.00,-,3135.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,61800.00,-,-,-,582.55,-,167.70,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,60000.00,74.20,74.20,62.45,66.05,63.15,66.05,7219.00,151768.31,169.31,340620.00,16975.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,63000.00,18.00,20.50,13.75,14.95,14.50,14.95,896.00,19761.96,5.16,118860.00,7700.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,61500.00,112.60,112.60,112.60,112.60,112.60,198.90,1.00,21.56,0.04,35.00,35.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,54900.00,-,-,-,2689.35,2689.35,2901.40,-,-,-,105.00,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,62000.00,-,-,-,549.80,-,149.30,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,62100.00,-,-,-,534.00,-,140.75,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,55900.00,1628.00,1642.90,1528.10,1562.00,1562.00,2186.20,40.00,804.89,22.29,1470.00,-1260.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,59800.00,-,-,-,1006.90,-,481.20,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,59400.00,-,-,-,1116.20,-,579.90,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,53400.00,-,-,-,3536.15,3536.15,4143.10,-,-,-,35.00,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,51000.00,6150.00,6252.40,6085.00,6252.40,6252.40,6388.40,15.00,299.97,32.22,3185.00,525.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,56000.00,1630.00,1639.35,1440.00,1547.85,1550.00,1547.85,1177.00,23696.42,627.22,76825.00,3605.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,53200.00,3950.00,3950.00,3950.00,3950.00,3950.00,4320.70,3.00,60.01,4.15,105.00,105.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,61100.00,-,-,-,710.25,-,248.00,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,56900.00,950.05,965.95,846.15,933.45,925.00,933.45,1408.00,28486.64,446.32,17430.00,1505.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,51400.00,-,-,-,5482.05,-,6001.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,CE,59900.00,-,-,-,980.95,-,458.60,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52700.00,-,-,-,5746.90,-,5181.20,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58800.00,-,-,-,1896.40,-,1289.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,49000.00,-,-,-,9033.55,-,8607.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52000.00,-,-,-,5435.55,5435.55,5794.05,-,-,-,595.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55100.00,-,-,-,3941.90,-,3296.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57800.00,-,-,-,2355.40,-,1714.70,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54600.00,-,-,-,4292.15,-,3659.30,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,65000.00,-,-,-,360.35,-,128.85,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54300.00,-,-,-,3059.95,3059.95,3881.95,-,-,-,105.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,48000.00,-,-,-,9075.00,9075.00,9582.40,-,-,-,6115.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61100.00,-,-,-,1090.90,-,611.90,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60200.00,-,-,-,1366.80,-,831.15,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51600.00,-,-,-,6673.45,-,6153.85,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54000.00,3576.85,3699.00,3549.90,3638.40,3638.40,3638.40,33.00,665.88,42.18,15940.00,840.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52400.00,-,-,-,5994.20,-,5441.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56500.00,1654.65,1656.90,1600.00,1645.25,1651.30,1645.25,11.00,223.82,6.29,7350.00,105.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58400.00,-,-,-,2071.65,-,1449.45,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,40500.00,-,-,-,16591.00,-,16990.95,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61300.00,-,-,-,1035.95,-,570.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58300.00,-,-,-,2117.15,-,1491.50,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,50500.00,-,-,-,7647.65,-,7172.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59700.00,-,-,-,1541.40,-,977.70,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,43500.00,-,-,-,13997.45,-,14022.55,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53100.00,-,-,-,5423.95,-,4842.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58700.00,-,-,-,1939.15,-,1328.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,46500.00,-,-,-,10300.00,10300.00,11057.40,-,-,-,175.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59100.00,-,-,-,1772.10,-,1178.50,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51000.00,-,-,-,6425.00,6425.00,6704.60,-,-,-,1615.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54500.00,-,-,-,3301.25,3301.20,3731.30,-,-,-,35.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,45000.00,-,-,-,12756.20,-,12538.95,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59900.00,-,-,-,1469.65,-,916.85,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51900.00,-,-,-,6415.55,-,5883.40,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60000.00,271.90,275.75,232.00,249.95,248.60,249.95,394.00,8308.53,34.53,12005.00,6895.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,62000.00,-,-,-,863.60,-,441.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54800.00,-,-,-,4148.60,-,3512.75,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,42000.00,-,-,-,15278.10,-,15506.70,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57500.00,1118.85,1118.85,1003.55,1073.00,1080.65,1073.00,126.00,2582.08,46.33,14105.00,245.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56600.00,-,-,-,2267.45,2267.45,2339.95,-,-,-,35.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60300.00,-,-,-,1333.75,-,804.00,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,62100.00,-,-,-,840.80,-,425.10,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60900.00,-,-,-,1148.10,-,658.55,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54700.00,-,-,-,4221.15,-,3585.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55800.00,-,-,-,1947.00,1947.00,2826.60,-,-,-,175.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56800.00,-,-,-,2884.05,-,2226.95,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53900.00,-,-,-,4803.40,-,4191.60,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61700.00,-,-,-,935.15,-,493.20,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59300.00,-,-,-,1692.55,-,1108.40,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55600.00,-,-,-,3610.40,-,2956.80,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56000.00,2020.00,2040.00,1919.00,2036.35,2036.35,2699.80,35.00,710.17,24.17,11340.00,175.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57300.00,-,-,-,2610.95,-,1959.90,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51700.00,-,-,-,6587.05,-,6063.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61500.00,-,-,-,3179.55,-,530.50,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60600.00,-,-,-,1238.25,-,729.25,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56100.00,-,-,-,3295.70,-,2637.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59600.00,-,-,-,1578.20,-,1009.20,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61200.00,-,-,-,1063.15,-,590.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54400.00,-,-,-,4435.95,-,3806.25,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52100.00,-,-,-,6245.70,-,5705.15,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60400.00,-,-,-,1301.35,-,777.55,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57100.00,1300.00,1332.50,1257.95,1299.20,1299.20,2064.10,6.00,122.62,2.71,2065.00,70.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59800.00,-,-,-,1505.20,-,946.90,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60100.00,-,-,-,1400.45,-,859.00,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61800.00,-,-,-,910.80,-,475.40,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52900.00,-,-,-,5584.40,-,5010.55,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,50000.00,-,-,-,7517.55,7525.00,7645.80,-,-,-,3850.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56400.00,1760.35,1760.35,1760.35,1760.35,1760.35,2456.40,1.00,20.36,0.62,35.00,35.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58200.00,-,-,-,2163.35,-,1534.40,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57700.00,-,-,-,2405.10,-,1761.95,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55000.00,2801.95,2835.75,2676.55,2795.45,2795.45,3367.05,37.00,747.55,35.30,9415.00,700.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61000.00,138.65,138.95,124.00,133.05,131.00,133.05,131.00,2802.79,5.94,3535.00,1225.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53400.00,-,-,-,5187.15,-,4593.55,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53600.00,-,-,-,3971.00,3971.00,4430.90,-,-,-,70.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55400.00,-,-,-,3741.00,-,3090.30,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,62200.00,-,-,-,818.50,-,409.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55300.00,-,-,-,3807.30,-,3158.30,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52800.00,-,-,-,5665.40,-,5095.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60800.00,-,-,-,1177.60,-,681.45,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60500.00,-,-,-,1269.50,-,751.80,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,63000.00,46.00,46.75,42.00,44.25,42.85,44.25,107.00,2361.00,1.65,45605.00,-2730.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,62500.00,-,-,-,751.70,-,364.95,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51800.00,-,-,-,6501.10,-,5973.15,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55200.00,-,-,-,3874.25,-,3227.10,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52300.00,-,-,-,6077.60,-,5528.60,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53700.00,-,-,-,4955.20,-,4350.50,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51300.00,-,-,-,6934.85,-,6427.70,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56900.00,-,-,-,2828.00,-,2171.80,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59400.00,-,-,-,1653.80,-,1074.55,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53800.00,-,-,-,4879.00,-,4270.70,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61600.00,-,-,-,957.65,-,511.60,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,62400.00,-,-,-,772.75,-,379.30,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,62300.00,-,-,-,794.20,-,394.10,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52500.00,5100.00,5100.05,4990.00,4990.00,4990.00,5353.95,6.00,120.90,10.65,15785.00,-210.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57900.00,-,-,-,2306.20,-,1668.30,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53200.00,4360.00,4375.00,4360.00,4375.00,4375.00,4758.65,2.00,40.30,3.06,70.00,70.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57600.00,-,-,-,2455.50,-,1810.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52200.00,-,-,-,6161.45,-,5616.65,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,64500.00,-,-,-,45.30,45.30,160.60,-,-,-,70.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51500.00,-,-,-,6760.20,-,6244.80,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55700.00,-,-,-,1949.75,1949.75,2891.30,-,-,-,350.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,51400.00,-,-,-,6847.35,-,6336.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56200.00,-,-,-,3234.80,-,2576.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,63500.00,-,-,-,566.10,-,245.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58600.00,-,-,-,1982.65,-,1367.85,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,55900.00,-,-,-,3419.55,-,2762.75,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54900.00,-,-,-,4079.05,-,3440.60,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58500.00,650.00,664.15,588.95,640.65,631.45,640.65,221.00,4573.40,48.43,17710.00,2275.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58000.00,880.05,880.05,780.05,838.90,840.00,838.90,398.00,8194.37,114.97,28945.00,1260.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58900.00,-,-,-,1854.30,-,1251.80,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,64000.00,-,-,-,488.70,-,198.95,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54200.00,-,-,-,4580.00,-,3958.30,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59000.00,509.00,509.00,443.00,485.30,474.65,485.30,607.00,12635.21,100.66,69020.00,5355.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53300.00,-,-,-,4051.00,4051.00,4675.80,-,-,-,70.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,58100.00,-,-,-,2210.30,-,1578.20,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,49500.00,-,-,-,7200.00,7200.00,8124.70,-,-,-,5.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,54100.00,-,-,-,4653.85,-,4035.40,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59200.00,-,-,-,1732.00,-,1143.05,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,59500.00,-,-,-,1615.65,-,1041.50,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56300.00,-,-,-,1569.35,1569.35,2515.95,-,-,-,105.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57200.00,1225.00,1302.95,1225.00,1244.70,1244.70,2011.55,4.00,81.85,1.77,420.00,105.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,56700.00,-,-,-,2940.75,-,2283.00,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53500.00,4130.00,4130.00,4065.00,4065.00,4065.00,4511.90,3.00,60.49,4.31,105.00,105.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57000.00,1377.45,1385.00,1266.60,1348.30,1345.60,1348.30,321.00,6553.56,149.61,44380.00,2570.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,52600.00,-,-,-,5828.85,-,5267.35,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,61900.00,-,-,-,886.95,-,458.10,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,53000.00,4515.20,4515.20,4515.20,4515.20,4515.20,4926.00,1.00,20.13,1.58,770.00,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,57400.00,-,-,-,2558.45,-,1909.15,-,-,-,-,-,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,CE,60700.00,-,-,-,1207.65,-,705.05,-,-,-,-,-,57066.05
